region,DD_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09464_Hof,14.0992431640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,9.370208740234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,11.179931640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,9.600173950195312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,9.783462524414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,12.731155395507812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,11.00213623046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,10.6678466796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09478_Lichtenfels,10.323211669921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,13.040023803710938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09561_Ansbach,12.03985595703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09562_Erlangen,8.585800170898438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09563_Fürth,9.650924682617188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09564_Nürnberg,9.373397827148438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09565_Schwabach,9.905609130859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09571_Ansbach,11.82958984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09572_Erlangen-Höchstadt,9.051132202148438,DD,year,days_with_precipitation_amount_below_threshold,days,7
09573_Fürth,10.609710693359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09574_Nürnberger Land,10.385101318359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,10.637176513671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09576_Roth,10.649368286132812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09577_Weißenburg-Gunzenhausen,12.09124755859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09661_Aschaffenburg,10.258224487304688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09662_Schweinfurt,10.105621337890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09663_Würzburg,10.48779296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09671_Aschaffenburg,10.475570678710938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09672_Bad Kissingen,10.151687622070312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09673_Rhön-Grabfeld,10.644012451171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,8.9552001953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,10.229248046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,11.9283447265625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,10.555831909179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,9.948089599609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,10.330978393554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,14.302963256835938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,17.344467163085938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),19.575164794921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,16.558792114257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,13.690994262695312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,14.360443115234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,13.5159912109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,13.984222412109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,12.857131958007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),18.55267333984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,19.100189208984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,16.136947631835938,DD,year,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,11.679718017578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,20.22662353515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,13.18817138671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,13.938812255859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,13.37506103515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,13.695556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,13.420272827148438,DD,year,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,14.128005981445312,DD,year,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,7.6339874267578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,8.292495727539062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,9.391098022460938,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),8.133575439453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,7.402069091796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,7.8589324951171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,8.589019775390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,9.09613037109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,6.89874267578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,8.11090087890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,7.68646240234375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,9.419418334960938,DD,year,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,8.63507080078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,7.986968994140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,8.104400634765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,10.326736450195312,DD,year,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,9.176895141601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,8.798873901367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,9.1466064453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,10.292160034179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,9.9052734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,9.679611206054688,DD,year,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,9.7982177734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,8.894195556640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,9.592788696289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,10.757980346679688,DD,year,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,9.52392578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,13.908157348632812,DD,year,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,13.256332397460938,DD,year,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,12.71319580078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,14.974227905273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,12.110137939453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,12.265838623046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,9.718475341796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,11.502593994140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,11.041046142578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,13.433242797851562,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,8.038131713867188,DD,year,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,8.901901245117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,9.20416259765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,7.40570068359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,7.6313323974609375,DD,year,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,9.008316040039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),9.170379638671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,9.214004516601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,8.613525390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,8.981369018554688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,6.3494415283203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,12.564529418945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,6.190155029296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,7.342803955078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,7.4587860107421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,8.148162841796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,7.640380859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,9.556747436523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,8.434585571289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,7.694976806640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,12.49224853515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,12.63067626953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,11.95196533203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,10.840728759765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,9.762313842773438,DD,year,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,11.50604248046875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,9.082183837890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,7.6750335693359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,11.60235595703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,13.196807861328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,7.981781005859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,9.650360107421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,13.673629760742188,DD,year,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,9.158477783203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,11.679473876953125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,12.4462890625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,8.511459350585938,DD,year,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,11.869277954101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,9.939224243164062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,9.194961547851562,DD,year,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,11.679397583007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,11.424713134765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,11.0560302734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,11.303741455078125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,8.030136108398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,10.486328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,8.41064453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,11.472930908203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,13.075210571289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),12.319778442382812,DD,year,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,11.221954345703125,DD,year,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,12.997528076171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,10.998077392578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,11.535400390625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,11.897537231445312,DD,year,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,12.500289916992188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,12.35009765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,11.078933715820312,DD,year,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,10.936904907226562,DD,year,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,13.324050903320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,12.278182983398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,13.65570068359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,14.22210693359375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,13.3883056640625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,11.413650512695312,DD,year,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,12.998275756835938,DD,year,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,11.658981323242188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,12.188522338867188,DD,year,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,10.97760009765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,12.126083374023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,13.104461669921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,13.55169677734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,14.781509399414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,12.687606811523438,DD,year,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,12.219146728515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,8.635848999023438,DD,year,days_with_precipitation_amount_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,10.03466796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,10.608993530273438,DD,year,days_with_precipitation_amount_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,9.781326293945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,9.783584594726562,DD,year,days_with_precipitation_amount_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,9.856170654296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,11.201400756835938,DD,year,days_with_precipitation_amount_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,10.89453125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07211_07235_Region_um_Trier,15.85552978515625,DD,year,days_with_precipitation_amount_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),9.933624267578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,11.467575073242188,DD,year,days_with_precipitation_amount_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,11.501983642578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,9.913986206054688,DD,year,days_with_precipitation_amount_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,8.773757934570312,DD,year,days_with_precipitation_amount_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,10.909347534179688,DD,year,days_with_precipitation_amount_below_threshold,days,7
07317_07340_Region_um_Pirmasens,12.556243896484375,DD,year,days_with_precipitation_amount_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,11.912765502929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,8.938858032226562,DD,year,days_with_precipitation_amount_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,12.856170654296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,10.467529296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,13.355743408203125,DD,year,days_with_precipitation_amount_below_threshold,days,7
08121_08125_Region_um_Heilbronn,12.738204956054688,DD,year,days_with_precipitation_amount_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,14.176239013671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,11.6234130859375,DD,year,days_with_precipitation_amount_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,11.967681884765625,DD,year,days_with_precipitation_amount_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,11.122283935546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,13.916275024414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,17.232513427734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,12.58050537109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,11.752395629882812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,14.927047729492188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09163_09187_Region_um_Rosenheim,17.094497680664062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09261_09274_Region_um_Landshut,12.966262817382812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09262_09275_Region_um_Passau,13.531326293945312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09263_09278_Region_um_Straubing,10.736053466796875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09361_09371_Region_um_Amberg,11.051483154296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09362_09375_Region_um_Regensburg,10.967300415039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,10.826202392578125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09461_09471_Region_um_Bamberg,9.374420166015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
09462_09472_Region_um_Bayreuth,11.1435546875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09463_09473_Region_um_Coburg,9.636672973632812,DD,year,days_with_precipitation_amount_below_threshold,days,7
09464_09475_Region_um_Hof,12.770553588867188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09561_09571_Region_um_Ansbach,11.815399169921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,9.02410888671875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,9.902664184570312,DD,year,days_with_precipitation_amount_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,9.939590454101562,DD,year,days_with_precipitation_amount_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,10.35467529296875,DD,year,days_with_precipitation_amount_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,10.678390502929688,DD,year,days_with_precipitation_amount_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,10.79229736328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,9.954635620117188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09663_09679_Region_um_Würzburg,10.345474243164062,DD,year,days_with_precipitation_amount_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,14.0970458984375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,19.0325927734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),20.199264526367188,DD,year,days_with_precipitation_amount_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,15.302581787109375,DD,year,days_with_precipitation_amount_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),16.864944458007812,DD,year,days_with_precipitation_amount_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,13.572769165039062,DD,year,days_with_precipitation_amount_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,7.378387451171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
12052_12071_Region_um_Cottbus,9.19677734375,DD,year,days_with_precipitation_amount_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),8.371292114257812,DD,year,days_with_precipitation_amount_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,7.403289794921875,DD,year,days_with_precipitation_amount_below_threshold,days,7
13003_13072_Region_um_Rostock,9.709762573242188,DD,year,days_with_precipitation_amount_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,10.090576171875,DD,year,days_with_precipitation_amount_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,13.690826416015625,DD,year,days_with_precipitation_amount_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,11.979354858398438,DD,year,days_with_precipitation_amount_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,8.963760375976562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,8.280685424804688,DD,year,days_with_precipitation_amount_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),8.663223266601562,DD,year,days_with_precipitation_amount_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,6.9776611328125,DD,year,days_with_precipitation_amount_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,10.397476196289062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,8.69390869140625,DD,year,days_with_precipitation_amount_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,8.502212524414062,DD,year,days_with_precipitation_amount_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,11.237930297851562,DD,year,days_with_precipitation_amount_below_threshold,days,7
16055_16071_Region_um_Weimar,9.515457153320312,DD,year,days_with_precipitation_amount_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,11.08953857421875,DD,year,days_with_precipitation_amount_below_threshold,days,7
