region,HSf3_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
08211_Baden-Baden,2.071988582611084,HSf3,year,hot_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,2.5046494007110596,HSf3,year,hot_spell_frequency,,7
08212_Karlsruhe,2.558459758758545,HSf3,year,hot_spell_frequency,,7
08215_Karlsruhe,2.489175796508789,HSf3,year,hot_spell_frequency,,7
08216_Rastatt,2.1003499031066895,HSf3,year,hot_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,2.4503865242004395,HSf3,year,hot_spell_frequency,,7
08221_Heidelberg,2.415627956390381,HSf3,year,hot_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,2.449549674987793,HSf3,year,hot_spell_frequency,,7
08222_Mannheim,2.580933094024658,HSf3,year,hot_spell_frequency,,7
08225_Neckar-Odenwald-Kreis,2.0970396995544434,HSf3,year,hot_spell_frequency,,7
08226_Rhein-Neckar-Kreis,2.417863607406616,HSf3,year,hot_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,1.9669585227966309,HSf3,year,hot_spell_frequency,,7
08231_Pforzheim,2.09541654586792,HSf3,year,hot_spell_frequency,,7
08235_Calw,1.7515546083450317,HSf3,year,hot_spell_frequency,,7
08236_Enzkreis,2.2366583347320557,HSf3,year,hot_spell_frequency,,7
08237_Freudenstadt,1.6410777568817139,HSf3,year,hot_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,1.94313383102417,HSf3,year,hot_spell_frequency,,7
08311_Freiburg im Breisgau,2.1628403663635254,HSf3,year,hot_spell_frequency,,7
08315_Breisgau-Hochschwarzwald,1.6658310890197754,HSf3,year,hot_spell_frequency,,7
08316_Emmendingen,2.200791835784912,HSf3,year,hot_spell_frequency,,7
08317_Ortenaukreis,2.15919828414917,HSf3,year,hot_spell_frequency,,7
08325_Rottweil,1.7685688734054565,HSf3,year,hot_spell_frequency,,7
08326_Schwarzwald-Baar-Kreis,1.3657833337783813,HSf3,year,hot_spell_frequency,,7
08327_Tuttlingen,1.5152688026428223,HSf3,year,hot_spell_frequency,,7
08335_Konstanz,2.420797348022461,HSf3,year,hot_spell_frequency,,7
08336_Lörrach,2.2398927211761475,HSf3,year,hot_spell_frequency,,7
08337_Waldshut,2.1711721420288086,HSf3,year,hot_spell_frequency,,7
08415_Reutlingen,1.5379126071929932,HSf3,year,hot_spell_frequency,,7
08416_Tübingen,2.288550853729248,HSf3,year,hot_spell_frequency,,7
08417_Zollernalbkreis,1.570065975189209,HSf3,year,hot_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,1.950955867767334,HSf3,year,hot_spell_frequency,,7
08421_Ulm,2.110647201538086,HSf3,year,hot_spell_frequency,,7
08425_Alb-Donau-Kreis,1.8160061836242676,HSf3,year,hot_spell_frequency,,7
08426_Biberach,1.9417387247085571,HSf3,year,hot_spell_frequency,,7
08435_Bodenseekreis,2.0192315578460693,HSf3,year,hot_spell_frequency,,7
08436_Ravensburg,1.7253148555755615,HSf3,year,hot_spell_frequency,,7
08437_Sigmaringen,1.6454232931137085,HSf3,year,hot_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,2.336658477783203,HSf3,year,hot_spell_frequency,,7
09161_Ingolstadt,2.525707244873047,HSf3,year,hot_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,2.2291970252990723,HSf3,year,hot_spell_frequency,,7
09162_München,2.556244373321533,HSf3,year,hot_spell_frequency,,7
09163_09187_Region_um_Rosenheim,1.9466211795806885,HSf3,year,hot_spell_frequency,,7
09163_Rosenheim,2.3009042739868164,HSf3,year,hot_spell_frequency,,7
09171_Altötting,2.530860424041748,HSf3,year,hot_spell_frequency,,7
09172_Berchtesgadener Land,1.1223667860031128,HSf3,year,hot_spell_frequency,,7
09173_Bad Tölz-Wolfratshausen,1.2620552778244019,HSf3,year,hot_spell_frequency,,7
09174_Dachau,2.2735419273376465,HSf3,year,hot_spell_frequency,,7
09175_Ebersberg,2.3085360527038574,HSf3,year,hot_spell_frequency,,7
09176_Eichstätt,2.239534616470337,HSf3,year,hot_spell_frequency,,7
09177_Erding,2.307828903198242,HSf3,year,hot_spell_frequency,,7
09178_Freising,2.287045478820801,HSf3,year,hot_spell_frequency,,7
09179_Fürstenfeldbruck,2.1275742053985596,HSf3,year,hot_spell_frequency,,7
09180_Garmisch-Partenkirchen,0.6962043046951294,HSf3,year,hot_spell_frequency,,7
09181_Landsberg am Lech,1.7650489807128906,HSf3,year,hot_spell_frequency,,7
09182_Miesbach,1.1886508464813232,HSf3,year,hot_spell_frequency,,7
09183_Mühldorf a. Inn,2.3704581260681152,HSf3,year,hot_spell_frequency,,7
09184_München,2.1666998863220215,HSf3,year,hot_spell_frequency,,7
09185_Neuburg-Schrobenhausen,2.4394514560699463,HSf3,year,hot_spell_frequency,,7
09186_Pfaffenhofen a.d. Ilm,2.368821382522583,HSf3,year,hot_spell_frequency,,7
09187_Rosenheim,1.93467116355896,HSf3,year,hot_spell_frequency,,7
09188_Starnberg,1.995726466178894,HSf3,year,hot_spell_frequency,,7
09189_Traunstein,1.8092917203903198,HSf3,year,hot_spell_frequency,,7
09190_Weilheim-Schongau,1.6256203651428223,HSf3,year,hot_spell_frequency,,7
09261_09274_Region_um_Landshut,2.277644157409668,HSf3,year,hot_spell_frequency,,7
09261_Landshut,2.3094000816345215,HSf3,year,hot_spell_frequency,,7
09262_09275_Region_um_Passau,2.4105958938598633,HSf3,year,hot_spell_frequency,,7
09262_Passau,2.542741537094116,HSf3,year,hot_spell_frequency,,7
09263_09278_Region_um_Straubing,2.379589796066284,HSf3,year,hot_spell_frequency,,7
09263_Straubing,2.4988646507263184,HSf3,year,hot_spell_frequency,,7
09271_Deggendorf,2.47259259223938,HSf3,year,hot_spell_frequency,,7
09272_Freyung-Grafenau,1.5176949501037598,HSf3,year,hot_spell_frequency,,7
09273_Kelheim,2.3113746643066406,HSf3,year,hot_spell_frequency,,7
09274_Landshut,2.275705575942993,HSf3,year,hot_spell_frequency,,7
09275_Passau,2.403780698776245,HSf3,year,hot_spell_frequency,,7
09276_Regen,1.440821886062622,HSf3,year,hot_spell_frequency,,7
09277_Rottal-Inn,2.4384877681732178,HSf3,year,hot_spell_frequency,,7
09278_Straubing-Bogen,2.376016139984131,HSf3,year,hot_spell_frequency,,7
09279_Dingolfing-Landau,2.541348457336426,HSf3,year,hot_spell_frequency,,7
09361_09371_Region_um_Amberg,1.9157118797302246,HSf3,year,hot_spell_frequency,,7
09361_Amberg,2.0534791946411133,HSf3,year,hot_spell_frequency,,7
09362_09375_Region_um_Regensburg,2.317111015319824,HSf3,year,hot_spell_frequency,,7
09362_Regensburg,2.472670078277588,HSf3,year,hot_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.7576115131378174,HSf3,year,hot_spell_frequency,,7
09363_Weiden i.d. OPf.,1.8603904247283936,HSf3,year,hot_spell_frequency,,7
09371_Amberg-Sulzbach,1.9142553806304932,HSf3,year,hot_spell_frequency,,7
09372_Cham,1.7309261560440063,HSf3,year,hot_spell_frequency,,7
09373_Neumarkt i.d. OPf.,1.87660813331604,HSf3,year,hot_spell_frequency,,7
09374_Neustadt a.d. Waldnaab,1.7523808479309082,HSf3,year,hot_spell_frequency,,7
09375_Regensburg,2.2939484119415283,HSf3,year,hot_spell_frequency,,7
09376_Schwandorf,1.9920763969421387,HSf3,year,hot_spell_frequency,,7
09377_Tirschenreuth,1.477698802947998,HSf3,year,hot_spell_frequency,,7
09461_09471_Region_um_Bamberg,1.9765633344650269,HSf3,year,hot_spell_frequency,,7
09461_Bamberg,2.1320087909698486,HSf3,year,hot_spell_frequency,,7
09462_09472_Region_um_Bayreuth,1.6648414134979248,HSf3,year,hot_spell_frequency,,7
09462_Bayreuth,1.6694648265838623,HSf3,year,hot_spell_frequency,,7
09463_09473_Region_um_Coburg,1.8369412422180176,HSf3,year,hot_spell_frequency,,7
09463_Coburg,1.91227126121521,HSf3,year,hot_spell_frequency,,7
09464_09475_Region_um_Hof,1.1364455223083496,HSf3,year,hot_spell_frequency,,7
09464_Hof,1.199425458908081,HSf3,year,hot_spell_frequency,,7
09471_Bamberg,1.971359372138977,HSf3,year,hot_spell_frequency,,7
09472_Bayreuth,1.659006118774414,HSf3,year,hot_spell_frequency,,7
09473_Coburg,1.8289076089859009,HSf3,year,hot_spell_frequency,,7
09474_Forchheim,1.9545814990997314,HSf3,year,hot_spell_frequency,,7
09475_Hof,1.1315711736679077,HSf3,year,hot_spell_frequency,,7
09476_Kronach,1.389735221862793,HSf3,year,hot_spell_frequency,,7
09477_Kulmbach,1.639683723449707,HSf3,year,hot_spell_frequency,,7
09478_Lichtenfels,1.8639304637908936,HSf3,year,hot_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,1.1667288541793823,HSf3,year,hot_spell_frequency,,7
09561_09571_Region_um_Ansbach,1.95865797996521,HSf3,year,hot_spell_frequency,,7
09561_Ansbach,1.9712560176849365,HSf3,year,hot_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,2.2836837768554688,HSf3,year,hot_spell_frequency,,7
09562_Erlangen,2.2984986305236816,HSf3,year,hot_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,2.284144401550293,HSf3,year,hot_spell_frequency,,7
09563_Fürth,2.286402702331543,HSf3,year,hot_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,2.145951271057129,HSf3,year,hot_spell_frequency,,7
09564_Nürnberg,2.3721516132354736,HSf3,year,hot_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,2.1791834831237793,HSf3,year,hot_spell_frequency,,7
09565_Schwabach,2.4015676975250244,HSf3,year,hot_spell_frequency,,7
09571_Ansbach,1.9580001831054688,HSf3,year,hot_spell_frequency,,7
09572_Erlangen-Höchstadt,2.252995014190674,HSf3,year,hot_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,2.086174964904785,HSf3,year,hot_spell_frequency,,7
09573_Fürth,2.1850850582122803,HSf3,year,hot_spell_frequency,,7
09574_Nürnberger Land,1.9795535802841187,HSf3,year,hot_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,2.0691428184509277,HSf3,year,hot_spell_frequency,,7
09576_Roth,2.1282458305358887,HSf3,year,hot_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,1.9486641883850098,HSf3,year,hot_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,2.0431418418884277,HSf3,year,hot_spell_frequency,,7
09661_Aschaffenburg,2.3318655490875244,HSf3,year,hot_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,2.057321548461914,HSf3,year,hot_spell_frequency,,7
09662_Schweinfurt,2.0358328819274902,HSf3,year,hot_spell_frequency,,7
09663_09679_Region_um_Würzburg,2.1157383918762207,HSf3,year,hot_spell_frequency,,7
09663_Würzburg,2.154755115509033,HSf3,year,hot_spell_frequency,,7
09671_Aschaffenburg,2.021838665008545,HSf3,year,hot_spell_frequency,,7
09672_Bad Kissingen,1.6649541854858398,HSf3,year,hot_spell_frequency,,7
09673_Rhön-Grabfeld,1.5415890216827393,HSf3,year,hot_spell_frequency,,7
09674_Haßberge,2.044067144393921,HSf3,year,hot_spell_frequency,,7
09675_Kitzingen,2.185274124145508,HSf3,year,hot_spell_frequency,,7
09676_Miltenberg,2.044370651245117,HSf3,year,hot_spell_frequency,,7
09677_Main-Spessart,1.9616817235946655,HSf3,year,hot_spell_frequency,,7
09678_Schweinfurt,2.059156894683838,HSf3,year,hot_spell_frequency,,7
09679_Würzburg,2.1117663383483887,HSf3,year,hot_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,2.1500725746154785,HSf3,year,hot_spell_frequency,,7
09761_Augsburg,2.1449687480926514,HSf3,year,hot_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,1.1130971908569336,HSf3,year,hot_spell_frequency,,7
09762_Kaufbeuren,1.4022645950317383,HSf3,year,hot_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),0.7745698094367981,HSf3,year,hot_spell_frequency,,7
09763_Kempten (Allgäu),1.4947344064712524,HSf3,year,hot_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,1.6784121990203857,HSf3,year,hot_spell_frequency,,7
09764_Memmingen,1.6308655738830566,HSf3,year,hot_spell_frequency,,7
09771_Aichach-Friedberg,2.218343496322632,HSf3,year,hot_spell_frequency,,7
09772_Augsburg,2.1287522315979004,HSf3,year,hot_spell_frequency,,7
09773_Dillingen a.d. Donau,2.3104207515716553,HSf3,year,hot_spell_frequency,,7
09774_Günzburg,2.1574935913085938,HSf3,year,hot_spell_frequency,,7
09775_Neu-Ulm,2.155984878540039,HSf3,year,hot_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.3720356225967407,HSf3,year,hot_spell_frequency,,7
09776_Lindau (Bodensee),1.7519874572753906,HSf3,year,hot_spell_frequency,,7
09777_Ostallgäu,1.1049939393997192,HSf3,year,hot_spell_frequency,,7
09778_Unterallgäu,1.6250026226043701,HSf3,year,hot_spell_frequency,,7
09779_Donau-Ries,2.1833810806274414,HSf3,year,hot_spell_frequency,,7
09780_Oberallgäu,0.7403255701065063,HSf3,year,hot_spell_frequency,,7
10041_Regionalverband Saarbrücken,2.2846875190734863,HSf3,year,hot_spell_frequency,,7
10042_Merzig-Wadern,1.8853895664215088,HSf3,year,hot_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.0234131813049316,HSf3,year,hot_spell_frequency,,7
10043_Neunkirchen,2.0802345275878906,HSf3,year,hot_spell_frequency,,7
10044_Saarlouis,2.1531577110290527,HSf3,year,hot_spell_frequency,,7
10045_Saarpfalz-Kreis,2.1219334602355957,HSf3,year,hot_spell_frequency,,7
10046_St. Wendel,1.7249431610107422,HSf3,year,hot_spell_frequency,,7
11000_Berlin,1.5631916522979736,HSf3,year,hot_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.441988229751587,HSf3,year,hot_spell_frequency,,7
12051_Brandenburg an der Havel,1.4559109210968018,HSf3,year,hot_spell_frequency,,7
12052_12071_Region_um_Cottbus,1.7031395435333252,HSf3,year,hot_spell_frequency,,7
12052_Cottbus,1.7363064289093018,HSf3,year,hot_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.599104881286621,HSf3,year,hot_spell_frequency,,7
12053_Frankfurt (Oder),1.576310157775879,HSf3,year,hot_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.470010757446289,HSf3,year,hot_spell_frequency,,7
12054_Potsdam,1.5180110931396484,HSf3,year,hot_spell_frequency,,7
12060_Barnim,1.3447647094726562,HSf3,year,hot_spell_frequency,,7
12061_Dahme-Spreewald,1.709294319152832,HSf3,year,hot_spell_frequency,,7
12062_Elbe-Elster,1.7679424285888672,HSf3,year,hot_spell_frequency,,7
12063_Havelland,1.4008718729019165,HSf3,year,hot_spell_frequency,,7
12064_Märkisch-Oderland,1.537564992904663,HSf3,year,hot_spell_frequency,,7
12065_Oberhavel,1.310833215713501,HSf3,year,hot_spell_frequency,,7
12066_Oberspreewald-Lausitz,1.791555643081665,HSf3,year,hot_spell_frequency,,7
12067_Oder-Spree,1.620805263519287,HSf3,year,hot_spell_frequency,,7
12068_Ostprignitz-Ruppin,1.1906495094299316,HSf3,year,hot_spell_frequency,,7
12069_Potsdam-Mittelmark,1.4825258255004883,HSf3,year,hot_spell_frequency,,7
12070_Prignitz,1.1383057832717896,HSf3,year,hot_spell_frequency,,7
12071_Spree-Neiße,1.7134394645690918,HSf3,year,hot_spell_frequency,,7
12072_Teltow-Fläming,1.598488688468933,HSf3,year,hot_spell_frequency,,7
12073_Uckermark,1.144967794418335,HSf3,year,hot_spell_frequency,,7
13003_13072_Region_um_Rostock,0.761258602142334,HSf3,year,hot_spell_frequency,,7
13003_Rostock,0.5878714323043823,HSf3,year,hot_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,0.8781123161315918,HSf3,year,hot_spell_frequency,,7
13004_Schwerin,0.867363452911377,HSf3,year,hot_spell_frequency,,7
13071_Mecklenburgische Seenplatte,0.9244022965431213,HSf3,year,hot_spell_frequency,,7
13072_Rostock,0.773450493812561,HSf3,year,hot_spell_frequency,,7
13073_Vorpommern-Rügen,0.4483685791492462,HSf3,year,hot_spell_frequency,,7
13074_Nordwestmecklenburg,0.678581714630127,HSf3,year,hot_spell_frequency,,7
13075_Vorpommern-Greifswald,0.810204029083252,HSf3,year,hot_spell_frequency,,7
13076_Ludwigslust-Parchim,0.9752125144004822,HSf3,year,hot_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,1.17137610912323,HSf3,year,hot_spell_frequency,,7
14511_Chemnitz,1.3370623588562012,HSf3,year,hot_spell_frequency,,7
14521_Erzgebirgskreis,0.858558714389801,HSf3,year,hot_spell_frequency,,7
14522_Mittelsachsen,1.3229001760482788,HSf3,year,hot_spell_frequency,,7
14523_Vogtlandkreis,1.1992592811584473,HSf3,year,hot_spell_frequency,,7
14524_Zwickau,1.4557981491088867,HSf3,year,hot_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,1.649553894996643,HSf3,year,hot_spell_frequency,,7
14612_Dresden,1.8670682907104492,HSf3,year,hot_spell_frequency,,7
14625_Bautzen,1.7263127565383911,HSf3,year,hot_spell_frequency,,7
14626_Görlitz,1.7077616453170776,HSf3,year,hot_spell_frequency,,7
14627_Meißen,1.8189492225646973,HSf3,year,hot_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,1.3675823211669922,HSf3,year,hot_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,1.7243647575378418,HSf3,year,hot_spell_frequency,,7
14713_Leipzig,1.8569419384002686,HSf3,year,hot_spell_frequency,,7
14729_Leipzig,1.7515044212341309,HSf3,year,hot_spell_frequency,,7
14730_Nordsachsen,1.711798906326294,HSf3,year,hot_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,1.662299394607544,HSf3,year,hot_spell_frequency,,7
15001_Dessau-Roßlau,1.6939034461975098,HSf3,year,hot_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),1.8302526473999023,HSf3,year,hot_spell_frequency,,7
15002_Halle (Saale),1.9169461727142334,HSf3,year,hot_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,1.4243601560592651,HSf3,year,hot_spell_frequency,,7
15003_Magdeburg,1.5440713167190552,HSf3,year,hot_spell_frequency,,7
15081_Altmarkkreis Salzwedel,1.1904853582382202,HSf3,year,hot_spell_frequency,,7
15082_Anhalt-Bitterfeld,1.6924858093261719,HSf3,year,hot_spell_frequency,,7
15083_Börde,1.367365837097168,HSf3,year,hot_spell_frequency,,7
15084_Burgenlandkreis,1.7117187976837158,HSf3,year,hot_spell_frequency,,7
15085_Harz,1.1276576519012451,HSf3,year,hot_spell_frequency,,7
15086_Jerichower Land,1.4188547134399414,HSf3,year,hot_spell_frequency,,7
15087_Mansfeld-Südharz,1.3993253707885742,HSf3,year,hot_spell_frequency,,7
15088_Saalekreis,1.8212400674819946,HSf3,year,hot_spell_frequency,,7
15089_Salzlandkreis,1.55081045627594,HSf3,year,hot_spell_frequency,,7
15090_Stendal,1.2577810287475586,HSf3,year,hot_spell_frequency,,7
15091_Wittenberg,1.6234055757522583,HSf3,year,hot_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,1.4639168977737427,HSf3,year,hot_spell_frequency,,7
16051_Erfurt,1.6401005983352661,HSf3,year,hot_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,1.6270077228546143,HSf3,year,hot_spell_frequency,,7
16052_Gera,1.601560354232788,HSf3,year,hot_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,1.524587869644165,HSf3,year,hot_spell_frequency,,7
16053_Jena,1.6084011793136597,HSf3,year,hot_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,1.247422695159912,HSf3,year,hot_spell_frequency,,7
16054_Suhl,0.974887490272522,HSf3,year,hot_spell_frequency,,7
16055_16071_Region_um_Weimar,1.5193884372711182,HSf3,year,hot_spell_frequency,,7
16055_Weimar,1.4961597919464111,HSf3,year,hot_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,1.3137574195861816,HSf3,year,hot_spell_frequency,,7
16056_Eisenach,1.4383199214935303,HSf3,year,hot_spell_frequency,,7
16061_Eichsfeld,1.167117714881897,HSf3,year,hot_spell_frequency,,7
16062_Nordhausen,1.2056931257247925,HSf3,year,hot_spell_frequency,,7
16063_Wartburgkreis,1.3729782104492188,HSf3,year,hot_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,1.4294965267181396,HSf3,year,hot_spell_frequency,,7
16065_Kyffhäuserkreis,1.5300452709197998,HSf3,year,hot_spell_frequency,,7
16066_Schmalkalden-Meiningen,1.2185454368591309,HSf3,year,hot_spell_frequency,,7
16067_Gotha,1.346230387687683,HSf3,year,hot_spell_frequency,,7
16068_Sömmerda,1.714892864227295,HSf3,year,hot_spell_frequency,,7
16069_Hildburghausen,1.4024250507354736,HSf3,year,hot_spell_frequency,,7
16070_Ilm-Kreis,1.1594233512878418,HSf3,year,hot_spell_frequency,,7
16071_Weimarer Land,1.517998456954956,HSf3,year,hot_spell_frequency,,7
16072_Sonneberg,1.1877679824829102,HSf3,year,hot_spell_frequency,,7
16073_Saalfeld-Rudolstadt,1.3326430320739746,HSf3,year,hot_spell_frequency,,7
16074_Saale-Holzland-Kreis,1.5499603748321533,HSf3,year,hot_spell_frequency,,7
16075_Saale-Orla-Kreis,1.260168194770813,HSf3,year,hot_spell_frequency,,7
16076_Greiz,1.5064284801483154,HSf3,year,hot_spell_frequency,,7
16077_Altenburger Land,1.7036421298980713,HSf3,year,hot_spell_frequency,,7
