realization,region,SU35_year_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_year_SU35,09376_Schwandorf,0.06950311,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09377_Tirschenreuth,0.028313415,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09461_09471_Region_um_Bamberg,0.13623302,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09461_Bamberg,0.2271697,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09462_09472_Region_um_Bayreuth,0.028691437,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09462_Bayreuth,0.07268377,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09463_09473_Region_um_Coburg,0.07845844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09463_Coburg,0.12686162,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09464_09475_Region_um_Hof,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09464_Hof,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09471_Bamberg,0.13174579,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09472_Bayreuth,0.02625748,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09473_Coburg,0.07488589,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09474_Forchheim,0.08244562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09475_Hof,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09476_Kronach,0.035982426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09477_Kulmbach,0.06110537,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09478_Lichtenfels,0.10786411,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09479_Wunsiedel i. Fichtelgebirge,0.010738661,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09561_09571_Region_um_Ansbach,0.16024382,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09561_Ansbach,0.14447369,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09562_09572_09564_09563_Region_um_Erlangen,0.24685396,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09562_Erlangen,0.23642752,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09563_09573_09562_09564_Region_um_Fürth,0.27693886,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09563_Fürth,0.3144792,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.19776209,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09564_Nürnberg,0.35046145,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09565_09576_09564_Region_um_Schwabach,0.23278888,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09565_Schwabach,0.35301334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09571_Ansbach,0.16109891,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09572_Erlangen-Höchstadt,0.20834227,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.18466456,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09573_Fürth,0.23643821,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09574_Nürnberger Land,0.1130256,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09575_Neustadt a.d. Aisch-Bad Windsheim,0.19375116,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09576_Roth,0.20356005,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09577_Weißenburg-Gunzenhausen,0.13869384,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09661_09671_09676_Region_um_Aschaffenburg,0.16820511,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09661_Aschaffenburg,0.3747061,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09662_09678_Region_um_Schweinfurt,0.31301203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09662_Schweinfurt,0.43333334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09663_09679_Region_um_Würzburg,0.2604153,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09663_Würzburg,0.3459584,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09671_Aschaffenburg,0.15792908,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09672_Bad Kissingen,0.14181314,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09673_Rhön-Grabfeld,0.06702165,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09674_Haßberge,0.12180817,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09675_Kitzingen,0.34375268,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09676_Miltenberg,0.15876143,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09677_Main-Spessart,0.13661857,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09678_Schweinfurt,0.30783007,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09679_Würzburg,0.25170648,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09761_09772_09771_Region_um_Augsburg,0.08058152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09761_Augsburg,0.093813546,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09762_09777_Region_um_Kaufbeuren,0.009511537,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09762_Kaufbeuren,0.004957222,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09763_09780_Region_um_Kempten_(Allgäu),0.0005000293,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09763_Kempten (Allgäu),0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09764_09778_08436_Region_um_Memmingen,0.044224143,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09764_Memmingen,0.073108,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09771_Aichach-Friedberg,0.093291685,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09772_Augsburg,0.06959719,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09773_Dillingen a.d. Donau,0.1159903,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09774_Günzburg,0.060765225,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09775_Neu-Ulm,0.0785879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.025121374,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09776_Lindau (Bodensee),0.01756999,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09777_Ostallgäu,0.009652409,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09778_Unterallgäu,0.043087326,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09779_Donau-Ries,0.0886193,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,09780_Oberallgäu,0.0005219677,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,10041_Regionalverband Saarbrücken,0.12205602,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,10042_Merzig-Wadern,0.09275167,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.09109549,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,10043_Neunkirchen,0.040705644,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,10044_Saarlouis,0.19605845,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,10045_Saarpfalz-Kreis,0.05946761,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,10046_St. Wendel,0.02594047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,11000_Berlin,0.4957817,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.47494766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12051_Brandenburg an der Havel,0.5427007,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12052_12071_Region_um_Cottbus,0.65228343,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12052_Cottbus,0.6965671,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12053_12067_12064_Region_um_Frankfurt_(Oder),0.56235594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12053_Frankfurt (Oder),0.59444016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12054_12063_12069_11000_12051_Region_um_Potsdam,0.4814499,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12054_Potsdam,0.57004076,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12060_Barnim,0.4180761,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12061_Dahme-Spreewald,0.61500376,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12062_Elbe-Elster,0.5351216,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12063_Havelland,0.3960209,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12064_Märkisch-Oderland,0.52564085,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12065_Oberhavel,0.27388382,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12066_Oberspreewald-Lausitz,0.62062544,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12067_Oder-Spree,0.5951685,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12068_Ostprignitz-Ruppin,0.15045844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12069_Potsdam-Mittelmark,0.52153766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12070_Prignitz,0.18377136,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12071_Spree-Neiße,0.6477631,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12072_Teltow-Fläming,0.5387904,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,12073_Uckermark,0.2976685,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13003_13072_Region_um_Rostock,0.101990856,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13003_Rostock,0.048704512,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13004_13076_13074_Region_um_Schwerin,0.103933126,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13004_Schwerin,0.07601193,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13071_Mecklenburgische Seenplatte,0.22248033,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13072_Rostock,0.10465498,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13073_Vorpommern-Rügen,0.07622107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13074_Nordwestmecklenburg,0.039572857,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13075_Vorpommern-Greifswald,0.1758163,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,13076_Ludwigslust-Parchim,0.13186961,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14511_14524_14521_14522_Region_um_Chemnitz,0.042105872,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14511_Chemnitz,0.022089127,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14521_Erzgebirgskreis,0.00082652125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14522_Mittelsachsen,0.059605196,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14523_Vogtlandkreis,0.016588585,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14524_Zwickau,0.08807275,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14612_14627_14625_14628_Region_um_Dresden,0.33623236,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14612_Dresden,0.44086498,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14625_Bautzen,0.41988796,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14626_Görlitz,0.31190872,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14627_Meißen,0.44555637,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14628_Sächsische Schweiz-Osterzgebirge,0.098352686,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14713_14729_14730_Region_um_Leipzig,0.39703357,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14713_Leipzig,0.4146914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14729_Leipzig,0.3559669,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,14730_Nordsachsen,0.42756692,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15001_15091_15082_Region_um_Dessau-Rolau,0.4585946,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15001_Dessau-Roßlau,0.45165652,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15002_15088_Region_um_Halle_(Saale),0.30687803,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15002_Halle (Saale),0.32348233,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15003_15083_15089_15086_Region_um_Magdeburg,0.29738176,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15003_Magdeburg,0.29726997,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15081_Altmarkkreis Salzwedel,0.2036754,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15082_Anhalt-Bitterfeld,0.3725638,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15083_Börde,0.21708877,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15084_Burgenlandkreis,0.3029342,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15085_Harz,0.08642892,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15086_Jerichower Land,0.37532553,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15087_Mansfeld-Südharz,0.14241424,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15088_Saalekreis,0.30524957,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15089_Salzlandkreis,0.34367684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15090_Stendal,0.2876811,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,15091_Wittenberg,0.5235903,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.13365144,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16051_Erfurt,0.16896485,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16052_16076_15084_16074_Region_um_Gera,0.21697327,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16052_Gera,0.2500034,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16053_16074_16071_16055_Region_um_Jena,0.16523443,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16053_Jena,0.24810116,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16054_16066_16069_16070_Region_um_Suhl,0.011761811,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16054_Suhl,0.0,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16055_16071_Region_um_Weimar,0.14187989,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16055_Weimar,0.12499326,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16056_16063_06636_Region_um_Eisenach,0.05198346,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16056_Eisenach,0.06858363,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16061_Eichsfeld,0.038738072,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16062_Nordhausen,0.09371213,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16063_Wartburgkreis,0.047164205,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16064_Unstrut-Hainich-Kreis,0.12070346,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16065_Kyffhäuserkreis,0.15471393,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16066_Schmalkalden-Meiningen,0.0018723097,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16067_Gotha,0.09215765,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16068_Sömmerda,0.2668829,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16069_Hildburghausen,0.013789697,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16070_Ilm-Kreis,0.026885461,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16071_Weimarer Land,0.14381497,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16072_Sonneberg,0.0046141697,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16073_Saalfeld-Rudolstadt,0.029208655,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16074_Saale-Holzland-Kreis,0.1784467,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16075_Saale-Orla-Kreis,0.040229965,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16076_Greiz,0.10595988,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU35,16077_Altenburger Land,0.27187973,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
